"Id","NomDeNaissance","Prenom","Sexe","DateDeNaissance","TypeMandat","DateDebutMandat","DateFinMandat","MotifFinMandat","TypeFonction","DateDebutFonction","DateFinFonction","MotifFinFonction","NuancePolitique","IdTerritoire","NomTerritoire","TypeTerritoire","Sources"
"bdr_127","MEI","ROGER","M",1935-05-03,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM","COM",NA,"GARDANNE","Commune","WIKIPEDIA"
"bdr_127","MEI","ROGER","M",1935-05-03,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM","M",2014-03-23,2020-03-10,"FM","COM",NA,"GARDANNE","Commune","WIKIPEDIA"
"bdr_127","MEI","ROGER","M",1935-05-03,"CONSEILLER DEPARTEMENTAL",1976-03-19,1979-03-10,"FM",NA,NA,NA,NA,"COM",NA,"GARDANNE","Canton","WIKIPEDIA"
"bdr_127","MEI","ROGER","M",1935-05-03,"CONSEILLER DEPARTEMENTAL",1979-03-18,1985-03-01,"FM",NA,NA,NA,NA,"COM",NA,"GARDANNE","Canton","WIKIPEDIA"
"bdr_127","MEI","ROGER","M",1935-05-03,"CONSEILLER DEPARTEMENTAL",1985-03-10,1992-03-10,"FM",NA,NA,NA,NA,"COM",NA,"GARDANNE","Canton","WIKIPEDIA"
"bdr_127","MEI","ROGER","M",1935-05-03,"CONSEILLER DEPARTEMENTAL",1992-03-20,1998-03-27,"FM",NA,NA,NA,NA,"COM",NA,"GARDANNE","Canton","WIKIPEDIA"
"bdr_127","MEI","ROGER","M",1935-05-03,"DEPUTE",1996-10-20,1997-05-20,"FM",NA,NA,NA,NA,"COM",NA,"10e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_127","MEI","ROGER","M",1935-05-03,"DEPUTE",1997-05-25,2002-06-01,"FM",NA,NA,NA,NA,"COM",NA,"10e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_128","MELENCHON","JEAN LUC","M",1951-09-19,"SENATEUR",1986-10-02,1995-09-20,"FM",NA,NA,NA,NA,"SOC",NA,"ESSONNE","Departement","WIKIPEDIA"
"bdr_128","MELENCHON","JEAN LUC","M",1951-09-19,"SENATEUR",1995-09-24,2000-04-20,"AU",NA,NA,NA,NA,"SOC",NA,"ESSONNE","Departement","WIKIPEDIA"
"bdr_128","MELENCHON","JEAN LUC","M",1951-09-19,"SENATEUR",2004-10-01,2010-01-07,"FM",NA,NA,NA,NA,"SOC",NA,"ESSONNE","Departement","WIKIPEDIA"
"bdr_128","MELENCHON","JEAN LUC","M",1951-09-19,"DEPUTE",2017-06-21,2022-06-10,"FM",NA,NA,NA,NA,"EXTG",NA,"4e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_128","MELENCHON","JEAN LUC","M",1951-09-19,"REPRESENTANT EUROPEEN",2009-07-14,2014-05-20,"FM",NA,NA,NA,NA,"GAUCHE",NA,NA,NA,"WIKIPEDIA"
"bdr_128","MELENCHON","JEAN LUC","M",1951-09-19,"REPRESENTANT EUROPEEN",2014-04-25,2017-06-10,"AU",NA,NA,NA,NA,"GAUCHE",NA,NA,NA,"WIKIPEDIA"
"bdr_128","MELENCHON","JEAN LUC","M",1951-09-19,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"MASSY","Commune","WIKIPEDIA"
"bdr_128","MELENCHON","JEAN LUC","M",1951-09-19,"CONSEILLER MUNICIPAL",1989-03-19,1995-06-10,"FM","ADJOINT",1989-03-19,1995-06-10,"FM","SOC",NA,"MASSY","Commune","WIKIPEDIA"
"bdr_128","MELENCHON","JEAN LUC","M",1951-09-19,"CONSEILLER MUNICIPAL",1995-06-18,2001-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"MASSY","Commune","WIKIPEDIA"
"bdr_128","MELENCHON","JEAN LUC","M",1951-09-19,"CONSEILLER DEPARTEMENTAL",1985-03-10,1992-03-20,"FM",NA,NA,NA,NA,"SOC",NA,"MASSY OUEST","Canton","WIKIPEDIA"
"bdr_128","MELENCHON","JEAN LUC","M",1951-09-19,"CONSEILLER DEPARTEMENTAL",1998-03-15,2004-03-20,"FM","VP",1998-03-15,2000-06-01,NA,"SOC",NA,"MASSY OUEST","Canton","WIKIPEDIA"
"bdr_131","MENNUCCI","PATRICK","M",1955-04-08,"DEPUTE",2012-06-17,2017-06-10,"FM",NA,NA,NA,NA,"SOC",NA,"4e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_131","MENNUCCI","PATRICK","M",1955-04-08,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"MARSEILLE","Commune","WIKIPEDIA"
"bdr_131","MENNUCCI","PATRICK","M",1955-04-08,"CONSEILLER MUNICIPAL",1989-03-19,1995-06-10,"FM",NA,NA,NA,NA,"SOC",NA,"MARSEILLE","Commune","WIKIPEDIA"
"bdr_131","MENNUCCI","PATRICK","M",1955-04-08,"CONSEILLER MUNICIPAL",1995-06-18,2001-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"MARSEILLE","Commune","WIKIPEDIA"
"bdr_131","MENNUCCI","PATRICK","M",1955-04-08,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM",NA,NA,NA,NA,"SOC",NA,"MARSEILLE","Commune","WIKIPEDIA"
"bdr_131","MENNUCCI","PATRICK","M",1955-04-08,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","Ma",2008-03-09,2014-03-20,"FM","SOC",NA,"MARSEILLE","Commune","WIKIPEDIA"
"bdr_131","MENNUCCI","PATRICK","M",1955-04-08,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"MARSEILLE","Commune","WIKIPEDIA"
"bdr_131","MENNUCCI","PATRICK","M",1955-04-08,"CONSEILLER REGIONAL",1998-03-15,2004-03-20,"FM",NA,NA,NA,NA,"SOC",NA,"BOUCHES DU RHONE","Departement","WIKIPEDIA"
"bdr_131","MENNUCCI","PATRICK","M",1955-04-08,"CONSEILLER REGIONAL",2004-03-21,2010-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"BOUCHES DU RHONE","Departement","WIKIPEDIA"
"bdr_131","MENNUCCI","PATRICK","M",1955-04-08,"CONSEILLER REGIONAL",2010-03-21,2013-01-13,NA,NA,NA,NA,NA,"SOC",NA,"BOUCHES DU RHONE","Departement","WIKIPEDIA"
"bdr_132","MICHEL","MONICA","F",1955-04-16,"DEPUTE",2017-06-21,2022-06-10,"FM",NA,NA,NA,NA,"LREM",NA,"16e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_133","MINETTI","LOUIS","M",1925-09-01,"SENATEUR",1978-10-01,1980-09-20,"FM",NA,NA,NA,NA,"COM",NA,"BOUCHES DU RHONE","Departement","WIKIPEDIA"
"bdr_133","MINETTI","LOUIS","M",1925-09-01,"SENATEUR",1980-09-28,1989-09-20,"FM",NA,NA,NA,NA,"COM",NA,"BOUCHES DU RHONE","Departement","WIKIPEDIA"
"bdr_133","MINETTI","LOUIS","M",1925-09-01,"SENATEUR",1989-09-24,1998-09-20,"FM",NA,NA,NA,NA,"COM",NA,"BOUCHES DU RHONE","Departement","WIKIPEDIA"
"bdr_135","MOURET","HENRI","M",NA,"CONSEILLER MUNICIPAL",1945-05-19,1947-10-10,"FM","M",1945-05-19,1947-10-10,"FM","SOC",NA,"AIX EN PROVENCE","Commune","WIKIPEDIA"
"bdr_135","MOURET","HENRI","M",NA,"CONSEILLER MUNICIPAL",1947-10-19,1953-04-20,"FM","M",1947-10-19,1953-04-20,"FM","SOC",NA,"AIX EN PROVENCE","Commune","WIKIPEDIA"
"bdr_135","MOURET","HENRI","M",NA,"CONSEILLER MUNICIPAL",1953-04-26,1959-03-01,"FM","M",1953-04-26,1959-03-01,"FM","IND",NA,"AIX EN PROVENCE","Commune","WIKIPEDIA"
"bdr_135","MOURET","HENRI","M",NA,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM","M",1959-03-08,1965-03-10,"FM","IND",NA,"AIX EN PROVENCE","Commune","WIKIPEDIA"
"bdr_135","MOURET","HENRI","M",NA,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1965-03-14,1971-03-10,"FM","IND",NA,"AIX EN PROVENCE","Commune","WIKIPEDIA"
"bdr_136","MUSELIER","RENAUD","M",1959-05-06,"CONSEILLER MUNICIPAL",1995-06-18,2001-03-10,"FM","1er ADJOINT",1995-06-18,2001-03-10,"FM","DROITE",NA,"MARSEILLE","Commune","WIKIPEDIA"
"bdr_136","MUSELIER","RENAUD","M",1959-05-06,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","1er ADJOINT",2001-03-11,2008-03-01,"FM","DROITE",NA,"MARSEILLE","Commune","WIKIPEDIA"
"bdr_136","MUSELIER","RENAUD","M",1959-05-06,"DEPUTE",1993-03-21,1997-05-20,"FM",NA,NA,NA,NA,"DROITE",NA,"5e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_136","MUSELIER","RENAUD","M",1959-05-06,"DEPUTE",1997-05-25,2002-06-01,"FM",NA,NA,NA,NA,"DROITE",NA,"5e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_136","MUSELIER","RENAUD","M",1959-05-06,"DEPUTE",2007-06-10,2012-06-01,"FM",NA,NA,NA,NA,"DROITE",NA,"5e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_136","MUSELIER","RENAUD","M",1959-05-06,"CONSEILLER DEPARTEMENTAL",1992-03-30,1995-08-01,NA,NA,NA,NA,NA,"DROITE",NA,"MARSEILLE NOTRE DAME DU MONT","Canton","WIKIPEDIA"
"bdr_136","MUSELIER","RENAUD","M",1959-05-06,"REPRESENTANT EUROPEEN",2014-05-25,2019-07-01,"FM",NA,NA,NA,NA,"DROITE",NA,NA,NA,"WIKIPEDIA"
"bdr_136","MUSELIER","RENAUD","M",1959-05-06,"CONSEILLER REGIONAL",2015-12-06,2021-06-10,"FM","P",2017-05-15,2021-06-10,"FM","DROITE",NA,"BOUCHES DU RHONE","Departement","WIKIPEDIA"
"bdr_139","OLMETA","RENE","M",1934-06-10,"CONSEILLER DEPARTEMENTAL",1992-03-22,1998-03-10,"FM",NA,NA,NA,NA,NA,NA,"MARSEILLE LA POMME","Canton","WIKIPEDIA"
"bdr_139","OLMETA","RENE","M",1934-06-10,"CONSEILLER DEPARTEMENTAL",1998-03-15,2004-03-20,"FM","VP",2002-07-22,2004-03-20,"FM",NA,NA,"MARSEILLE LA POMME","Canton","WIKIPEDIA"
"bdr_139","OLMETA","RENE","M",1934-06-10,"CONSEILLER DEPARTEMENTAL",2004-03-25,2011-03-10,"FM","VP",2004-03-25,2011-03-10,"FM",NA,NA,"MARSEILLE LA POMME","Canton","WIKIPEDIA"
"bdr_139","OLMETA","RENE","M",1934-06-10,"CONSEILLER DEPARTEMENTAL",2011-03-20,2015-03-20,"FM","VP",2011-03-20,2015-03-20,"FM",NA,NA,"MARSEILLE LA POMME","Canton","WIKIPEDIA"
"bdr_139","OLMETA","RENE","M",1934-06-10,"DEPUTE",1981-07-02,1986-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"5e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_140","PADOVANI","DENIS","M",1897-02-03,"DEPUTE",1958-11-23,1962-11-10,"FM",NA,NA,NA,NA,"SOC",NA,"10e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_140","PADOVANI","DENIS","M",1897-02-03,"CONSEILLER MUNICIPAL",1935-05-05,1940-01-01,"VICHY","M",1935-05-05,1940-01-01,"VICHY",NA,NA,"BERRE L ETANG","Commune","WIKIPEDIA"
"bdr_140","PADOVANI","DENIS","M",1897-02-03,"CONSEILLER MUNICIPAL",1945-04-29,1947-10-10,"FM","M",1945-04-29,1947-10-10,"FM","SOC",NA,"BERRE L ETANG","Commune","WIKIPEDIA"
"bdr_140","PADOVANI","DENIS","M",1897-02-03,"CONSEILLER DEPARTEMENTAL",1945-09-23,1951-10-01,"FM","VP",1947-01-01,1951-10-01,"FM","SOC",NA,"BERRE L ETANG","Canton","WIKIPEDIA"
"bdr_140","PADOVANI","DENIS","M",1897-02-03,"CONSEILLER DEPARTEMENTAL",1951-10-07,1958-04-10,"FM","P",1955-01-01,1957-01-01,"AU","SOC",NA,"BERRE L ETANG","Canton","WIKIPEDIA"
"bdr_140","PADOVANI","DENIS","M",1897-02-03,"CONSEILLER DEPARTEMENTAL",1958-04-20,1964-03-01,"FM",NA,NA,NA,NA,"SOC",NA,"BERRE L ETANG","Canton","WIKIPEDIA"
"bdr_140","PADOVANI","DENIS","M",1897-02-03,"CONSEILLER DEPARTEMENTAL",1964-03-08,1970-09-10,"FM",NA,NA,NA,NA,"SOC",NA,"BERRE L ETANG","Canton","WIKIPEDIA"
"bdr_140","PADOVANI","DENIS","M",1897-02-03,"CONSEILLER DEPARTEMENTAL",1970-09-20,1974-04-19,"DC",NA,NA,NA,NA,"SOC",NA,"BERRE L ETANG","Canton","WIKIPEDIA"
"bdr_142","PASQUET","ISABELLE","F",1962-03-08,"SENATEUR",2008-09-21,2014-09-20,"FM",NA,NA,NA,NA,"COM",NA,"BOUCHES DU RHONE","Departement","WIKIPEDIA"
"bdr_142","PASQUET","ISABELLE","F",1962-03-08,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM",NA,NA,NA,NA,"COM",NA,"3e SECTEUR MARSEILLE","Commune","WIKIPEDIA"
"bdr_142","PASQUET","ISABELLE","F",1962-03-08,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM",NA,NA,NA,NA,"COM",NA,"3e SECTEUR MARSEILLE","Commune","WIKIPEDIA"
"bdr_143","PAYPAN","BENOIT","M",1978-01-31,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM",NA,NA,NA,NA,NA,NA,"7e SECTEUR MARSEILLE","Commune","WIKIPEDIA"
"bdr_143","PAYPAN","BENOIT","M",1978-01-31,"CONSEILLER MUNICIPAL",2020-05-23,NA,NA,"M",2020-05-23,NA,NA,"SOC",NA,"MARSEILLE","Commune","WIKIPEDIA"
"bdr_143","PAYPAN","BENOIT","M",1978-01-31,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"MARSEILLE","Commune","WIKIPEDIA"
"bdr_143","PAYPAN","BENOIT","M",1978-01-31,"CONSEILLER DEPARTEMENTAL",2015-04-02,2021-06-20,"FM",NA,NA,NA,NA,"SOC",NA,"MARSEILLE 1","Canton","WIKIPEDIA"
"bdr_143","PAYPAN","BENOIT","M",1978-01-31,"CONSEILLER DEPARTEMENTAL",2021-06-26,NA,NA,NA,NA,NA,NA,"SOC",NA,"MARSEILLE 1","Canton","WIKIPEDIA"
"bdr_144","PERDOMO","RONALD","M",1941-05-31,"DEPUTE",1986-03-16,1988-06-01,"FM",NA,NA,NA,NA,"EXTD",NA,"BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_144","PERDOMO","RONALD","M",1941-05-31,"CONSEILLER REGIONAL",1986-03-16,1992-03-20,"FM",NA,NA,NA,NA,"EXTD",NA,"BOUCHES DU RHONE","Departement","WIKIPEDIA"
"bdr_148","PETEL","ANNE LAURENCE","F",1970-02-08,"DEPUTE",2017-06-21,2022-06-10,"FM",NA,NA,NA,NA,"LREM",NA,"14e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_148","PETEL","ANNE LAURENCE","F",1970-02-08,"DEPUTE",2022-06-19,NA,NA,NA,NA,NA,NA,"LREM",NA,"14e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_149","PEZET","MICHEL","M",1942-04-09,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-01,"FM",NA,NA,NA,NA,"SOC",NA,"MARSEILLE","Commune","WIKIPEDIA"
"bdr_149","PEZET","MICHEL","M",1942-04-09,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","ADJOINT",1983-03-06,1989-03-10,"FM","SOC",NA,"MARSEILLE","Commune","WIKIPEDIA"
"bdr_149","PEZET","MICHEL","M",1942-04-09,"CONSEILLER MUNICIPAL",1989-03-19,1995-06-10,"FM",NA,NA,NA,NA,"SOC",NA,"MARSEILLE","Commune","WIKIPEDIA"
"bdr_149","PEZET","MICHEL","M",1942-04-09,"DEPUTE",1988-06-05,1993-03-20,"FM",NA,NA,NA,NA,"SOC",NA,"7e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_149","PEZET","MICHEL","M",1942-04-09,"DEPUTE",1986-03-16,1988-06-01,"FM",NA,NA,NA,NA,"SOC",NA,"7e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_149","PEZET","MICHEL","M",1942-04-09,"CONSEILLER DEPARTEMENTAL",1998-03-15,2004-03-20,"FM",NA,NA,NA,NA,"SOC",NA,"MARSEILLE SAINT JUST","Canton","WIKIPEDIA"
"bdr_149","PEZET","MICHEL","M",1942-04-09,"CONSEILLER DEPARTEMENTAL",2004-03-25,2011-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"MARSEILLE SAINT JUST","Canton","WIKIPEDIA"
"bdr_149","PEZET","MICHEL","M",1942-04-09,"CONSEILLER DEPARTEMENTAL",2011-03-20,2015-03-20,"FM",NA,NA,NA,NA,"SOC",NA,"MARSEILLE SAINT JUST","Canton","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER MUNICIPAL",1947-10-19,1953-04-20,"FM",NA,NA,NA,NA,"SOC",NA,"PUY SAINTE REPARADE","Commune","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER MUNICIPAL",1953-04-26,1959-03-01,"FM","M",1953-04-26,1959-03-01,"FM","SOC",NA,"PUY SAINTE REPARADE","Commune","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM","M",1959-03-08,1965-03-10,"FM","SOC",NA,"PUY SAINTE REPARADE","Commune","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1965-03-14,1971-03-10,"FM","SOC",NA,"PUY SAINTE REPARADE","Commune","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1971-03-14,1977-03-10,"FM","SOC",NA,"PUY SAINTE REPARADE","Commune","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-01,"FM","M",1977-03-13,1983-03-01,"FM","SOC",NA,"PUY SAINTE REPARADE","Commune","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM","SOC",NA,"PUY SAINTE REPARADE","Commune","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER MUNICIPAL",1989-03-19,1995-06-10,"FM","M",1989-03-19,1995-06-10,"FM","SOC",NA,"PUY SAINTE REPARADE","Commune","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER MUNICIPAL",1995-06-18,2000-06-21,"DC","M",1995-06-18,2000-06-21,"DC","SOC",NA,"PUY SAINTE REPARADE","Commune","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER DEPARTEMENTAL",1955-04-17,1961-06-01,"FM",NA,NA,NA,NA,"SOC",NA,"PEYROLLES","Canton","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER DEPARTEMENTAL",1961-06-04,1967-09-20,"FM",NA,NA,NA,NA,"SOC",NA,"PEYROLLES","Canton","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER DEPARTEMENTAL",1967-09-24,1973-09-20,"FM","P",1967-09-24,1973-09-20,"FM","SOC",NA,"PEYROLLES","Canton","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER DEPARTEMENTAL",1973-09-23,1979-03-10,"FM","P",1973-09-23,1979-03-10,"FM","SOC",NA,"PEYROLLES","Canton","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER DEPARTEMENTAL",1979-03-18,1985-03-01,"FM","P",1979-03-18,1985-03-01,"FM","SOC",NA,"PEYROLLES","Canton","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"CONSEILLER DEPARTEMENTAL",1985-03-10,1989-09-01,"DM","P",1985-03-10,1989-09-01,"DM","SOC",NA,"PEYROLLES","Canton","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"SENATEUR",1989-09-24,1998-09-20,"FM",NA,NA,NA,NA,"SOC",NA,"BOUCHES DU RHONE","Departement","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"DEPUTE",1962-11-18,1967-03-01,"FM",NA,NA,NA,NA,"SOC",NA,"9e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"DEPUTE",1967-03-05,1968-06-20,"FM",NA,NA,NA,NA,"SOC",NA,"9e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"DEPUTE",1968-06-23,1973-03-01,"FM",NA,NA,NA,NA,"SOC",NA,"9e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"DEPUTE",1973-03-04,1978-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"9e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"DEPUTE",1978-03-12,1981-06-10,"FM",NA,NA,NA,NA,"SOC",NA,"9e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_150","PHILIBERT","LOUIS","M",1912-07-12,"DEPUTE",1981-07-02,1986-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"9e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_151","PICHERAL","JEAN FRANCOIS","M",1934-02-26,"CONSEILLER MUNICIPAL",1989-03-19,1995-06-10,"FM","M",1989-03-19,1995-06-10,"FM","SOC",NA,"AIX EN PROVENCE","Canton","WIKIPEDIA"
"bdr_151","PICHERAL","JEAN FRANCOIS","M",1934-02-26,"CONSEILLER MUNICIPAL",1995-06-18,2001-03-10,"FM","M",1995-06-18,2001-03-10,"FM","SOC",NA,"AIX EN PROVENCE","Commune","WIKIPEDIA"
"bdr_151","PICHERAL","JEAN FRANCOIS","M",1934-02-26,"SENATEUR",1998-09-27,2008-09-10,"FM",NA,NA,NA,NA,"SOC",NA,"BOUCHES DU RHONE","Departement","WIKIPEDIA"
"bdr_151","PICHERAL","JEAN FRANCOIS","M",1934-02-26,"CONSEILLER DEPARTEMENTAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bdr_151","PICHERAL","JEAN FRANCOIS","M",1934-02-26,"CONSEILLER REGIONAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bdr_152","PITOLLAT","CLAIRE","F",1979-09-17,"DEPUTE",2017-06-21,2022-06-10,"FM",NA,NA,NA,NA,"LREM",NA,"2e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_152","PITOLLAT","CLAIRE","F",1979-09-17,"DEPUTE",2022-06-19,NA,NA,NA,NA,NA,NA,"LREM",NA,"2e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_153","PORELLI","VINCENT","M",1935-02-08,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1965-03-14,1971-03-10,"FM","COM",NA,"PORT SAINT LOUIS","Commune","WIKIPEDIA"
"bdr_153","PORELLI","VINCENT","M",1935-02-08,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1971-03-14,1977-03-10,"FM","COM",NA,"PORT SAINT LOUIS","Commune","WIKIPEDIA"
"bdr_153","PORELLI","VINCENT","M",1935-02-08,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-01,"FM","M",1977-03-13,1983-03-01,"FM","COM",NA,"PORT SAINT LOUIS","Commune","WIKIPEDIA"
"bdr_153","PORELLI","VINCENT","M",1935-02-08,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM","COM",NA,"PORT SAINT LOUIS","Commune","WIKIPEDIA"
"bdr_153","PORELLI","VINCENT","M",1935-02-08,"CONSEILLER DEPARTEMENTAL",1967-09-24,1973-09-20,"FM",NA,NA,NA,NA,"COM",NA,"PORT SAINT LOUIS","Canton","WIKIPEDIA"
"bdr_153","PORELLI","VINCENT","M",1935-02-08,"DEPUTE",1973-03-04,1978-03-10,"FM",NA,NA,NA,NA,"COM",NA,"11e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_153","PORELLI","VINCENT","M",1935-02-08,"DEPUTE",1978-03-12,1981-06-10,"FM",NA,NA,NA,NA,"COM",NA,"11e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_153","PORELLI","VINCENT","M",1935-02-08,"DEPUTE",1981-07-02,1986-03-10,"FM",NA,NA,NA,NA,"COM",NA,"11e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_153","PORELLI","VINCENT","M",1935-02-08,"DEPUTE",1986-03-16,1988-06-01,"FM",NA,NA,NA,NA,"COM",NA,"11e CIRCONSCRIPTION BOUCHES DU RHONE","Circonscription législative","WIKIPEDIA"
"bdr_154","PORTE","JEANINE","F",1933-11-14,"CONSEILLER DEPARTEMENTAL",1973-06-01,1976-03-01,"FM",NA,NA,NA,NA,"COM",NA,NA,"Canton","WIKIPEDIA"
"bdr_154","PORTE","JEANINE","F",1933-11-14,"CONSEILLER DEPARTEMENTAL",1976-03-07,1982-03-10,"FM",NA,NA,NA,NA,"COM",NA,NA,"Canton","WIKIPEDIA"
"bdr_154","PORTE","JEANINE","F",1933-11-14,"CONSEILLER DEPARTEMENTAL",1982-03-14,1988-09-20,"FM",NA,NA,NA,NA,"COM",NA,NA,"Canton","WIKIPEDIA"
"bdr_154","PORTE","JEANINE","F",1933-11-14,"CONSEILLER DEPARTEMENTAL",1988-09-25,1994-03-10,"FM",NA,NA,NA,NA,"COM",NA,NA,"Canton","WIKIPEDIA"
